Date,Previous Day Overall AQI Value,Previous Day Level of Health Concern,Overall AQI Value,Level of Health Concern,Main Pollutant,CO AQI Score,SO2 AQI Score,NO2 AQI Score,Ozone AQI Score,PM10 AQI Score,PM2.5 AQI Score,Avg. Temp,Avg. Dew Point,Avg. Humidity,Avg. Wind Speed,Avg. Visibility,Avg. Sea Level Pressure,Precipitation,Events,Wind Direction
2015-7-18,67,MODERATE,67,MODERATE,Ozone,7,6,32,67,21,24,72,51,60,8,10,29.96,1.27,Rain-Thunderstorm,153
2015-7-19,67,MODERATE,74,MODERATE,Ozone,7,11,30,74,21,29,67,56,71,5,10,30.03,0,,246
2015-7-20,74,MODERATE,71,MODERATE,Ozone,7,4,29,71,19,28,70,50,55,6,10,30.04,0,Rain,210
2015-7-21,71,MODERATE,50,GOOD,Ozone,8,4,44,50,19,30,68,56,71,8,10,29.92,0.06,Rain-Thunderstorm,192
2015-7-22,50,GOOD,71,MODERATE,Ozone,6,7,34,71,19,20,72,50,52,8,10,29.82,0,,198
2015-7-23,71,MODERATE,54,MODERATE,Ozone,6,14,41,54,29,29,74,48,40,6,10,29.86,0,,178
2015-7-24,54,MODERATE,44,GOOD,Ozone,6,9,37,44,27,19,72,47,39,8,10,29.98,0,Rain,240
2015-7-25,44,GOOD,61,MODERATE,Ozone,6,16,41,61,20,20,76,46,36,8,10,29.9,0,,132
2015-7-26,61,MODERATE,51,MODERATE,Ozone,7,9,26,51,19,29,77,53,49,8,10,29.84,0,,177
2015-7-27,51,MODERATE,71,MODERATE,Ozone,6,7,38,71,22,20,76,51,44,8,10,29.7,0,,222
2015-7-28,71,MODERATE,61,MODERATE,Ozone,5,7,18,61,30,29,69,41,36,12,10,29.93,0,,122
2015-7-29,61,MODERATE,100,MODERATE,Ozone,6,7,33,100,33,31,69,48,46,11,10,30.09,0,,165
2015-7-30,100,MODERATE,126,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,6,3,42,126,31,32,74,49,44,10,10,30.11,0,,265
2015-7-31,126,UNHEALTHY FOR SENSITIVE GROUPS,93,MODERATE,Ozone,6,13,35,93,29,29,74,51,48,10,10,30.1,0,,179
2015-8-1,93,MODERATE,140,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,6,4,29,140,23,30,79,49,41,11,10,29.92,0,,192
2015-8-2,140,UNHEALTHY FOR SENSITIVE GROUPS,87,MODERATE,Ozone,5,11,24,87,29,27,76,49,45,10,10,29.89,0.04,Rain-Thunderstorm,197
2015-8-3,87,MODERATE,51,MODERATE,NO2,8,4,51,49,27,34,73,51,52,9,10,29.89,0,,177
2015-8-4,51,MODERATE,61,MODERATE,Ozone,7,7,35,61,29,34,73,46,45,8,10,29.89,0,,233
2015-8-5,61,MODERATE,67,MODERATE,Ozone,6,19,39,67,35,26,75,45,40,9,10,29.87,0,,188
2015-8-6,67,MODERATE,50,GOOD,Ozone,7,13,41,50,40,32,76,44,36,9,10,29.83,0,,222
2015-8-7,50,GOOD,122,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,9,17,61,122,43,52,76,48,44,10,10,29.8,0,Thunderstorm,232
2015-8-8,122,UNHEALTHY FOR SENSITIVE GROUPS,100,MODERATE,Ozone,5,21,33,100,22,29,72,54,59,6,10,29.88,0.1,Rain-Thunderstorm,122
2015-8-9,100,MODERATE,84,MODERATE,Ozone,6,7,24,84,29,22,72,54,61,9,10,30.01,0.69,Rain-Thunderstorm,114
2015-8-10,84,MODERATE,58,MODERATE,Ozone,6,4,37,58,37,31,69,56,71,10,10,30.13,0.28,Rain-Thunderstorm,177
2015-8-11,58,MODERATE,80,MODERATE,Ozone,7,3,47,80,24,31,74,57,65,11,9,30.13,0.49,Rain-Thunderstorm,196
2015-8-12,80,MODERATE,105,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,7,9,43,105,28,26,74,55,54,8,10,30.1,0.01,Rain,265
2015-8-13,105,UNHEALTHY FOR SENSITIVE GROUPS,67,MODERATE,Ozone,6,21,37,67,26,30,76,54,50,7,10,30.09,0.04,Rain-Thunderstorm,218
2015-8-14,67,MODERATE,77,MODERATE,Ozone,7,14,31,77,21,24,76,53,50,9,10,30.07,0,Thunderstorm,186
2015-8-15,77,MODERATE,80,MODERATE,Ozone,8,6,29,80,41,25,82,53,47,10,10,29.97,0.02,Rain-Thunderstorm,151
2015-8-16,80,MODERATE,84,MODERATE,Ozone,7,9,26,84,22,31,74,57,65,10,10,29.96,0.07,Rain,287
2015-8-17,84,MODERATE,77,MODERATE,Ozone,10,6,38,77,27,60,70,60,80,12,10,29.93,0.02,Rain-Thunderstorm,153
2015-8-18,77,MODERATE,74,MODERATE,Ozone,7,4,33,74,21,45,60,46,65,10,10,29.93,0,Rain,40
2015-8-19,74,MODERATE,93,MODERATE,Ozone,5,1,28,93,17,45,58,44,71,9,10,30.03,0.08,Rain,73
2015-8-20,93,MODERATE,129,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,8,9,48,129,47,68,70,41,41,11,10,29.81,0,,192
2015-8-21,129,UNHEALTHY FOR SENSITIVE GROUPS,136,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,9,17,48,136,49,74,74,36,28,11,10,29.72,0,,206
2015-8-22,136,UNHEALTHY FOR SENSITIVE GROUPS,90,MODERATE,Ozone,8,17,40,90,56,89,72,42,37,12,9,29.86,0,Rain-Thunderstorm,110
2015-8-23,90,MODERATE,105,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,9,4,54,105,50,102,61,42,51,6,9,30.12,0,,182
2015-8-24,105,UNHEALTHY FOR SENSITIVE GROUPS,112,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,9,11,62,112,60,80,71,40,36,7,10,30.04,0,,154
2015-8-25,112,UNHEALTHY FOR SENSITIVE GROUPS,126,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,8,23,43,126,53,61,76,41,32,9,10,30.02,0,Thunderstorm,209
2015-8-26,126,UNHEALTHY FOR SENSITIVE GROUPS,67,MODERATE,Ozone,7,16,43,67,49,48,78,41,29,12,10,29.95,0,,197
2015-8-27,67,MODERATE,67,MODERATE,Ozone,8,7,40,67,40,24,73,51,51,7,10,29.95,0,Rain-Thunderstorm,249
2015-8-28,67,MODERATE,77,MODERATE,Ozone,7,3,45,77,51,57,69,48,53,6,10,30.06,0,Rain,310
2015-8-29,77,MODERATE,93,MODERATE,Ozone,7,9,35,93,36,63,72,41,34,10,10,30.01,0,,184
2015-8-30,93,MODERATE,64,MODERATE,Ozone,6,9,39,64,42,43,78,39,28,12,10,29.82,0,,196
2015-8-31,64,MODERATE,50,GOOD,Ozone,7,4,38,50,42,32,72,48,48,7,10,29.9,0,Rain-Thunderstorm,177
2015-9-1,50,GOOD,64,MODERATE,Ozone,6,7,26,64,27,24,72,46,47,8,10,29.91,0,Thunderstorm,196
2015-9-2,64,MODERATE,50,GOOD,Ozone,7,6,36,50,46,21,76,41,31,9,10,29.85,0,,194
2015-9-3,50,GOOD,64,MODERATE,Ozone,9,4,40,64,47,37,70,49,54,6,10,29.83,0.06,Rain,212
2015-9-4,64,MODERATE,64,MODERATE,Ozone,7,6,39,64,28,23,70,47,49,7,10,29.83,0,Rain,200
2015-9-5,64,MODERATE,58,MODERATE,Ozone,7,11,32,58,27,18,74,46,41,6,10,29.78,0,,202
2015-9-6,58,MODERATE,48,GOOD,Ozone,7,4,30,48,30,20,72,41,35,9,10,29.92,0,Rain-Thunderstorm,165
2015-9-7,48,GOOD,64,MODERATE,Ozone,6,19,30,64,28,22,68,46,49,8,10,29.97,0.01,Rain-Thunderstorm,279
2015-9-8,64,MODERATE,77,MODERATE,Ozone,8,7,50,77,32,33,68,39,39,7,10,29.97,0,,135
2015-9-9,77,MODERATE,93,MODERATE,Ozone,7,6,43,93,50,34,70,30,27,10,10,29.93,0,,174
2015-9-10,93,MODERATE,80,MODERATE,Ozone,7,7,42,80,51,34,69,31,32,8,10,29.95,0,,73
2015-9-11,80,MODERATE,80,MODERATE,Ozone,9,7,46,80,38,50,64,47,60,7,10,30.12,0,,249
2015-9-12,80,MODERATE,93,MODERATE,Ozone,8,6,50,93,31,44,68,41,44,7,10,29.99,0,,166
2015-9-13,93,MODERATE,77,MODERATE,Ozone,10,4,44,77,27,38,74,28,23,11,10,29.75,0,,233
2015-9-14,77,MODERATE,74,MODERATE,Ozone,9,7,46,74,36,51,73,28,21,9,10,29.68,0,,203
2015-9-15,74,MODERATE,49,GOOD,PM10,9,4,40,44,49,30,74,38,31,10,10,29.69,0,,209
2015-9-16,49,GOOD,46,GOOD,Ozone,9,4,43,46,23,28,72,38,33,8,10,29.73,0,,201
2015-9-17,46,GOOD,51,MODERATE,Ozone,8,6,33,51,31,27,65,40,43,12,10,29.81,0,,101
2015-9-18,51,MODERATE,64,MODERATE,Ozone,6,6,28,64,23,24,58,37,49,6,10,29.98,0,,55
2015-9-19,64,MODERATE,80,MODERATE,Ozone,8,10,55,80,29,31,64,34,37,10,10,29.96,0,,197
2015-9-20,80,MODERATE,97,MODERATE,Ozone,8,17,51,97,19,23,66,27,29,7,10,29.93,0,,154
2015-9-21,97,MODERATE,74,MODERATE,Ozone,8,13,48,74,59,33,70,25,22,8,10,29.85,0,,146
2015-9-22,74,MODERATE,74,MODERATE,Ozone,8,10,43,74,49,49,66,39,38,6,10,29.87,0,,306
2015-9-23,74,MODERATE,84,MODERATE,Ozone,7,17,48,84,48,53,68,49,59,7,10,29.92,0,,336
2015-9-24,84,MODERATE,67,MODERATE,Ozone,8,17,51,67,39,44,68,41,45,7,10,30.12,0,,179
2015-9-25,67,MODERATE,90,MODERATE,Ozone,8,9,40,90,54,40,66,39,41,7,10,30.14,0,,148
2015-9-26,90,MODERATE,101,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,8,7,38,101,29,42,68,42,49,8,10,29.98,0,,184
2015-9-27,101,UNHEALTHY FOR SENSITIVE GROUPS,77,MODERATE,Ozone,10,13,54,77,40,40,70,37,34,9,10,29.83,0,,191
2015-9-28,77,MODERATE,54,MODERATE,PM2.5,11,9,42,51,47,54,69,42,42,9,10,29.88,0,,172
2015-9-29,54,MODERATE,60,MODERATE,PM2.5,8,4,44,47,26,60,64,53,76,9,10,30.07,0.01,Rain-Thunderstorm,147
2015-9-30,60,MODERATE,52,MODERATE,PM2.5,9,11,37,47,27,52,67,45,54,5,10,29.99,0,,262
2015-10-1,52,MODERATE,53,MODERATE,PM2.5,9,13,45,39,33,53,69,46,49,8,10,29.97,0,,184
2015-10-2,53,MODERATE,65,MODERATE,PM2.5,8,4,39,43,41,65,66,52,76,12,8,29.84,0,Fog,229
2015-10-3,65,MODERATE,58,MODERATE,PM2.5,7,6,25,44,28,58,58,48,84,8,10,29.8,0.05,Rain-Thunderstorm,339
2015-10-4,58,MODERATE,63,MODERATE,PM2.5,7,4,21,42,19,63,54,47,83,6,10,29.98,0,,7
2015-10-5,63,MODERATE,73,MODERATE,PM2.5,8,14,49,42,29,73,56,46,83,4,8,30.05,0,Fog-Rain-Thunderstorm,65
2015-10-6,73,MODERATE,82,MODERATE,PM2.5,7,20,31,43,30,82,54,52,97,4,6,30.17,0.15,Fog-Rain,329
2015-10-7,82,MODERATE,53,MODERATE,NO2,9,14,53,45,21,52,60,47,71,6,10,30.07,0.03,Rain,168
2015-10-8,53,MODERATE,50,GOOD,Ozone,9,10,31,50,20,49,62,41,54,6,10,30.13,0,,168
2015-10-9,50,GOOD,68,MODERATE,PM2.5,11,6,57,44,40,68,60,45,63,5,10,30.2,0,,164
2015-10-10,68,MODERATE,61,MODERATE,NO2,11,7,61,41,22,52,68,33,37,9,10,29.99,0,,174
2015-10-11,61,MODERATE,44,GOOD,Ozone,10,6,42,44,18,40,68,33,28,10,10,29.79,0,,251
2015-10-12,44,GOOD,57,MODERATE,NO2,8,14,57,48,37,56,60,23,28,11,10,30.02,0,,154
2015-10-13,57,MODERATE,63,MODERATE,NO2,9,7,63,47,33,54,65,23,24,8,10,30.03,0,,190
2015-10-14,63,MODERATE,64,MODERATE,NO2,11,9,64,50,34,63,66,23,23,8,10,30,0,,167
2015-10-15,64,MODERATE,60,MODERATE,PM2.5,10,6,44,49,37,60,54,33,47,7,10,30.23,0,,93
2015-10-16,60,MODERATE,71,MODERATE,PM2.5,17,4,60,50,52,71,56,32,43,12,10,30.21,0,,247
2015-10-17,71,MODERATE,70,MODERATE,PM2.5,17,7,66,64,36,70,62,32,41,9,10,30.07,0,,173
2015-10-18,70,MODERATE,66,MODERATE,PM2.5,11,9,48,44,32,66,62,39,45,6,10,29.94,0,Rain,237
2015-10-19,66,MODERATE,66,MODERATE,PM2.5,10,14,43,42,28,66,62,41,51,7,10,29.85,0,,214
2015-10-20,66,MODERATE,70,MODERATE,PM2.5,10,11,53,43,26,70,60,39,54,6,10,29.93,0.04,Rain-Thunderstorm,254
2015-10-21,70,MODERATE,38,GOOD,Ozone,7,1,27,38,7,28,45,46,99,10,8,30.21,0.51,Rain,57
2015-10-22,38,GOOD,38,GOOD,PM2.5,8,1,29,36,8,38,42,44,100,5,9,29.97,0.58,Rain,216
2015-10-23,38,GOOD,42,GOOD,PM2.5,9,4,36,40,18,42,48,38,73,7,9,30.01,0,,42
2015-10-24,42,GOOD,44,GOOD,Ozone,9,3,42,44,16,33,50,29,54,8,10,30.15,0,,168
2015-10-25,44,GOOD,48,GOOD,NO2,9,9,48,46,13,28,54,29,45,9,10,30.08,0,,184
2015-10-26,48,GOOD,49,GOOD,NO2,10,4,49,44,24,39,52,39,63,6,10,29.91,0,,178
2015-10-27,49,GOOD,71,MODERATE,PM2.5,8,4,45,44,20,71,49,32,58,9,10,29.88,0.01,Rain,260
2015-10-28,71,MODERATE,71,MODERATE,PM2.5,8,3,46,48,19,71,46,20,48,8,10,29.89,0,,191
2015-10-29,71,MODERATE,84,MODERATE,PM2.5,11,3,47,47,32,84,46,29,55,6,10,29.81,0,,184
2015-10-30,84,MODERATE,82,MODERATE,PM2.5,9,4,39,41,22,82,42,33,70,7,10,29.8,0,,281
2015-10-31,82,MODERATE,74,MODERATE,PM2.5,8,4,50,43,13,74,50,28,47,9,10,29.88,0,,235
2015-11-1,74,MODERATE,44,GOOD,Ozone,8,7,44,44,12,16,56,25,34,10,10,29.86,0,,194
2015-11-2,44,GOOD,49,GOOD,NO2,11,13,49,47,28,35,58,24,31,9,10,29.74,0,,159
2015-11-3,49,GOOD,54,MODERATE,NO2,11,9,54,45,21,32,59,17,20,14,10,29.61,0,,194
2015-11-4,54,MODERATE,51,MODERATE,NO2,9,7,51,43,19,27,48,34,64,13,9,29.65,0.33,Rain-Thunderstorm,353
2015-11-5,51,MODERATE,43,GOOD,Ozone,8,1,39,43,9,29,38,31,88,6,7,29.9,0.38,Rain-Snow-Thunderstorm,158
2015-11-6,43,GOOD,47,GOOD,Ozone,7,3,37,47,14,38,36,27,79,7,10,30.21,0,,111
2015-11-7,47,GOOD,54,MODERATE,NO2,13,13,54,49,17,42,40,20,55,8,10,30.29,0,,187
2015-11-8,54,MODERATE,50,GOOD,Ozone,15,4,48,50,22,43,48,16,37,8,10,29.96,0,,190
2015-11-9,50,GOOD,56,MODERATE,NO2,16,10,56,51,22,51,44,19,40,8,10,29.87,0,,165
2015-11-10,56,MODERATE,61,MODERATE,NO2,15,13,61,47,29,43,50,21,40,14,10,29.66,0,,203
2015-11-11,61,MODERATE,44,GOOD,Ozone,6,1,43,44,12,20,36,25,76,15,7,29.81,0.2,Snow,325
2015-11-12,44,GOOD,48,GOOD,NO2,9,3,48,47,19,26,36,20,56,8,10,30.22,0,,134
2015-11-13,48,GOOD,56,MODERATE,NO2,15,9,56,46,23,52,42,15,41,7,10,30.15,0,,179
2015-11-14,56,MODERATE,51,MODERATE,NO2,16,16,51,46,30,33,48,18,36,8,10,30.01,0,,176
2015-11-15,51,MODERATE,52,MODERATE,NO2,14,7,52,50,14,32,48,12,29,8,10,29.72,0,,198
2015-11-16,52,MODERATE,54,MODERATE,NO2,15,6,54,43,20,46,41,24,63,12,7,29.49,0.46,Rain-Snow,343
2015-11-17,54,MODERATE,48,GOOD,NO2,7,7,48,40,11,34,33,25,80,20,5,29.72,0.25,Fog-Snow,331
2015-11-18,48,GOOD,44,GOOD,Ozone,5,3,42,44,18,17,36,21,57,16,10,29.71,0,,270
2015-11-19,44,GOOD,61,MODERATE,NO2,14,6,61,43,23,43,34,22,62,11,10,30.03,0,,163
2015-11-20,61,MODERATE,61,MODERATE,NO2,14,7,61,50,31,48,36,26,79,11,8,30.04,0.02,Rain-Snow,36
2015-11-21,61,MODERATE,49,GOOD,Ozone,7,3,46,49,17,44,26,12,57,6,10,30.3,0,,187
2015-11-22,49,GOOD,52,MODERATE,NO2,10,6,52,47,17,32,44,15,35,8,10,30.06,0,,212
2015-11-23,52,MODERATE,65,MODERATE,NO2,17,9,65,47,34,45,46,18,40,9,10,29.97,0,,173
2015-11-24,65,MODERATE,64,MODERATE,NO2,17,9,64,48,31,52,48,17,35,9,10,29.74,0,,194
2015-11-25,64,MODERATE,63,MODERATE,NO2,17,7,63,49,23,56,34,23,70,9,9,29.89,0,Rain-Snow,79
2015-11-26,63,MODERATE,36,GOOD,Ozone,5,0,20,36,8,20,18,19,98,7,4,30.3,0.1,Snow,58
2015-11-27,36,GOOD,38,GOOD,Ozone,5,0,28,38,15,33,12,12,90,4,8,30.47,0.04,Snow,104
2015-11-28,38,GOOD,64,MODERATE,PM2.5,6,3,27,44,15,64,18,16,93,3,8,30.27,0,Snow,354
2015-11-29,64,MODERATE,84,MODERATE,PM2.5,6,4,42,48,21,84,21,18,89,2,7,30.15,0.06,Snow,359
2015-11-30,84,MODERATE,63,MODERATE,PM2.5,8,3,55,44,12,63,22,14,76,6,7,30.01,0.02,Snow,296
2015-12-1,63,MODERATE,65,MODERATE,NO2,11,6,65,49,19,55,27,10,47,10,10,30.01,0,,234
2015-12-2,65,MODERATE,60,MODERATE,NO2,11,7,60,49,44,56,35,15,46,8,10,30.17,0,,179
2015-12-3,60,MODERATE,58,MODERATE,NO2,13,7,58,48,24,52,36,19,48,9,10,30.21,0,,171
2015-12-4,58,MODERATE,83,MODERATE,PM2.5,26,34,74,44,60,83,44,21,47,10,10,29.99,0,,199
2015-12-5,83,MODERATE,69,MODERATE,PM2.5,27,11,69,43,35,69,34,20,55,8,10,30.27,0,,181
2015-12-6,69,MODERATE,57,MODERATE,NO2,19,7,57,46,31,45,39,12,36,9,10,30.31,0,,189
2015-12-7,57,MODERATE,68,MODERATE,NO2,19,9,68,45,41,60,47,14,29,8,10,29.98,0,,187
2015-12-8,68,MODERATE,44,GOOD,NO2,14,3,44,43,26,22,48,24,38,15,10,29.9,0,,272
2015-12-9,44,GOOD,57,MODERATE,NO2,11,4,57,44,36,45,50,20,32,12,10,29.74,0,,205
2015-12-10,57,MODERATE,58,MODERATE,NO2,9,3,58,44,25,27,49,17,26,14,10,29.59,0,,207
2015-12-11,58,MODERATE,58,MODERATE,NO2,7,7,58,44,21,24,40,22,52,12,10,29.56,0,,114
2015-12-12,58,MODERATE,39,GOOD,Ozone,6,1,36,39,7,34,26,25,94,7,7,29.86,0.07,Snow,358
2015-12-13,39,GOOD,60,MODERATE,PM2.5,14,6,54,43,22,60,31,20,72,6,10,29.75,0,,196
2015-12-14,60,MODERATE,59,MODERATE,PM2.5,14,6,50,43,26,59,30,22,74,6,10,29.49,0,,288
2015-12-15,59,MODERATE,41,GOOD,Ozone,7,1,35,41,10,27,18,19,97,15,4,29.58,0.48,Fog-Snow,348
2015-12-16,41,GOOD,58,MODERATE,NO2,11,6,58,36,9,45,20,7,63,9,10,29.93,0,,172
2015-12-17,58,MODERATE,53,MODERATE,NO2,9,7,53,44,11,41,13,5,70,9,10,30.13,0,,183
2015-12-18,53,MODERATE,67,MODERATE,NO2,15,6,67,41,18,54,31,17,56,10,10,30.08,0,,181
2015-12-19,67,MODERATE,76,MODERATE,NO2,20,9,76,43,15,64,42,20,41,12,10,29.91,0,,193
2015-12-20,76,MODERATE,54,MODERATE,NO2,14,7,54,44,17,46,38,24,60,12,10,29.71,0,,199
2015-12-21,54,MODERATE,64,MODERATE,NO2,14,6,64,42,31,51,35,18,49,9,10,29.74,0,,203
2015-12-22,64,MODERATE,62,MODERATE,NO2,15,7,62,39,22,52,38,23,65,10,9,29.35,0,Snow,162
2015-12-23,62,MODERATE,48,GOOD,NO2,8,3,48,42,16,35,31,19,72,10,9,29.45,0,Snow,287
2015-12-24,48,GOOD,53,MODERATE,NO2,9,4,53,38,17,28,24,2,40,13,10,29.86,0,,188
2015-12-25,53,MODERATE,53,MODERATE,PM2.5,11,4,48,47,5,53,22,16,80,7,8,29.79,0.06,Fog-Snow,266
2015-12-26,53,MODERATE,49,GOOD,NO2,10,3,49,37,21,37,10,7,76,10,10,30.39,0,Snow,34
2015-12-27,49,GOOD,62,MODERATE,NO2,10,4,62,47,14,51,16,6,73,8,10,30.44,0,,161
2015-12-28,62,MODERATE,94,MODERATE,PM2.5,15,11,67,71,34,94,16,7,78,4,10,29.94,0,,164
2015-12-29,94,MODERATE,76,MODERATE,NO2,17,10,76,47,30,73,15,7,74,5,10,30.03,0,,114
2015-12-30,76,MODERATE,84,MODERATE,PM2.5,14,11,62,42,44,84,15,7,74,6,10,30.22,0,,153
2015-12-31,84,MODERATE,111,UNHEALTHY FOR SENSITIVE GROUPS,PM2.5,14,6,60,42,33,111,16,7,77,5,10,30.46,0,,172
